Local time,Open,High,Low,Close,Volume
31.05.2022 10:31:00.000 GMT+0200,1.07404,1.07427,1.07404,1.07411,264.73
31.05.2022 10:32:00.000 GMT+0200,1.07411,1.07427,1.07406,1.07425,163.45
31.05.2022 10:33:00.000 GMT+0200,1.07424,1.07427,1.07419,1.07421,103.4
31.05.2022 10:34:00.000 GMT+0200,1.07420,1.07430,1.07419,1.07426,89.66
31.05.2022 10:35:00.000 GMT+0200,1.07429,1.07437,1.07426,1.07431,133.28
31.05.2022 10:36:00.000 GMT+0200,1.07432,1.07440,1.07428,1.07431,82.19
31.05.2022 10:37:00.000 GMT+0200,1.07431,1.07437,1.07426,1.07436,59.28
31.05.2022 10:38:00.000 GMT+0200,1.07435,1.07435,1.07389,1.07391,222.9
31.05.2022 10:39:00.000 GMT+0200,1.07391,1.07418,1.07386,1.07414,231.33
31.05.2022 10:40:00.000 GMT+0200,1.07415,1.07416,1.07406,1.07414,139.53
31.05.2022 10:41:00.000 GMT+0200,1.07417,1.07434,1.07417,1.07428,183.17
31.05.2022 10:42:00.000 GMT+0200,1.07428,1.07433,1.07416,1.07425,122.72
31.05.2022 10:43:00.000 GMT+0200,1.07425,1.07426,1.07393,1.07395,222.59
31.05.2022 10:44:00.000 GMT+0200,1.07394,1.07395,1.07364,1.07368,200.62
31.05.2022 10:45:00.000 GMT+0200,1.07366,1.07368,1.07350,1.07353,280.47
31.05.2022 10:46:00.000 GMT+0200,1.07354,1.07356,1.07332,1.07339,129.45
31.05.2022 10:47:00.000 GMT+0200,1.07341,1.07341,1.07329,1.07332,208.71
31.05.2022 10:48:00.000 GMT+0200,1.07332,1.07334,1.07296,1.07298,247.93
31.05.2022 10:49:00.000 GMT+0200,1.07297,1.07320,1.07297,1.07316,185.39
31.05.2022 10:50:00.000 GMT+0200,1.07315,1.07319,1.07294,1.07318,133.31
31.05.2022 10:51:00.000 GMT+0200,1.07320,1.07338,1.07318,1.07338,122.26
31.05.2022 10:52:00.000 GMT+0200,1.07338,1.07339,1.07330,1.07339,208.34
31.05.2022 10:53:00.000 GMT+0200,1.07339,1.07339,1.07314,1.07316,259.08
31.05.2022 10:54:00.000 GMT+0200,1.07316,1.07322,1.07307,1.07309,456.63
31.05.2022 10:55:00.000 GMT+0200,1.07309,1.07309,1.07268,1.07268,650
31.05.2022 10:56:00.000 GMT+0200,1.07269,1.07287,1.07269,1.07283,331.09
31.05.2022 10:57:00.000 GMT+0200,1.07283,1.07283,1.07250,1.07252,151.3
31.05.2022 10:58:00.000 GMT+0200,1.07255,1.07299,1.07254,1.07295,269.4
31.05.2022 10:59:00.000 GMT+0200,1.07294,1.07294,1.07272,1.07272,303.78
31.05.2022 11:00:00.000 GMT+0200,1.07274,1.07341,1.07211,1.07246,1107.26
31.05.2022 11:01:00.000 GMT+0200,1.07246,1.07287,1.07246,1.07287,639.15
31.05.2022 11:02:00.000 GMT+0200,1.07286,1.07290,1.07262,1.07272,529.24
31.05.2022 11:03:00.000 GMT+0200,1.07272,1.07317,1.07269,1.07307,496.28
31.05.2022 11:04:00.000 GMT+0200,1.07307,1.07310,1.07283,1.07302,303.8
31.05.2022 11:05:00.000 GMT+0200,1.07303,1.07316,1.07299,1.07299,375.47
31.05.2022 11:06:00.000 GMT+0200,1.07298,1.07316,1.07295,1.07309,292.76
31.05.2022 11:07:00.000 GMT+0200,1.07307,1.07321,1.07290,1.07294,411.8
31.05.2022 11:08:00.000 GMT+0200,1.07293,1.07304,1.07266,1.07274,357.23
31.05.2022 11:09:00.000 GMT+0200,1.07275,1.07304,1.07266,1.07283,381.89
31.05.2022 11:10:00.000 GMT+0200,1.07282,1.07306,1.07275,1.07302,406.72
31.05.2022 11:11:00.000 GMT+0200,1.07304,1.07304,1.07282,1.07287,545.22
31.05.2022 11:12:00.000 GMT+0200,1.07287,1.07288,1.07268,1.07284,282.19
31.05.2022 11:13:00.000 GMT+0200,1.07284,1.07290,1.07264,1.07277,293.17
31.05.2022 11:14:00.000 GMT+0200,1.07277,1.07293,1.07274,1.07287,258.58
31.05.2022 11:15:00.000 GMT+0200,1.07292,1.07297,1.07277,1.07292,325.72
31.05.2022 11:16:00.000 GMT+0200,1.07293,1.07346,1.07278,1.07342,397.87
31.05.2022 11:17:00.000 GMT+0200,1.07344,1.07344,1.07322,1.07325,238.16
31.05.2022 11:18:00.000 GMT+0200,1.07324,1.07334,1.07324,1.07327,259.69
31.05.2022 11:19:00.000 GMT+0200,1.07327,1.07339,1.07322,1.07339,184.14
31.05.2022 11:20:00.000 GMT+0200,1.07338,1.07338,1.07323,1.07332,248.02
31.05.2022 11:21:00.000 GMT+0200,1.07332,1.07367,1.07330,1.07364,58.88
31.05.2022 11:22:00.000 GMT+0200,1.07364,1.07380,1.07363,1.07364,104.46
31.05.2022 11:23:00.000 GMT+0200,1.07364,1.07369,1.07354,1.07364,36.43
31.05.2022 11:24:00.000 GMT+0200,1.07363,1.07363,1.07337,1.07340,22.48
31.05.2022 11:25:00.000 GMT+0200,1.07340,1.07368,1.07340,1.07363,52.14
31.05.2022 11:26:00.000 GMT+0200,1.07365,1.07385,1.07361,1.07367,113.58
31.05.2022 11:27:00.000 GMT+0200,1.07366,1.07369,1.07351,1.07356,100.98
31.05.2022 11:28:00.000 GMT+0200,1.07355,1.07357,1.07337,1.07337,124.88
31.05.2022 11:29:00.000 GMT+0200,1.07339,1.07339,1.07313,1.07325,221.58
31.05.2022 11:30:00.000 GMT+0200,1.07327,1.07332,1.07320,1.07322,181.76
31.05.2022 11:31:00.000 GMT+0200,1.07324,1.07324,1.07313,1.07313,132.71
31.05.2022 11:32:00.000 GMT+0200,1.07310,1.07313,1.07300,1.07309,161.76
31.05.2022 11:33:00.000 GMT+0200,1.07308,1.07318,1.07293,1.07318,405.34
31.05.2022 11:34:00.000 GMT+0200,1.07318,1.07342,1.07315,1.07338,387.53
31.05.2022 11:35:00.000 GMT+0200,1.07337,1.07341,1.07319,1.07333,256.43
31.05.2022 11:36:00.000 GMT+0200,1.07333,1.07342,1.07331,1.07341,66.69
31.05.2022 11:37:00.000 GMT+0200,1.07340,1.07360,1.07339,1.07359,127.24
31.05.2022 11:38:00.000 GMT+0200,1.07359,1.07359,1.07343,1.07351,222.72
31.05.2022 11:39:00.000 GMT+0200,1.07351,1.07352,1.07328,1.07338,295.84
31.05.2022 11:40:00.000 GMT+0200,1.07337,1.07346,1.07336,1.07344,245.54
31.05.2022 11:41:00.000 GMT+0200,1.07345,1.07356,1.07338,1.07340,373.3
31.05.2022 11:42:00.000 GMT+0200,1.07340,1.07340,1.07313,1.07316,309.19
31.05.2022 11:43:00.000 GMT+0200,1.07316,1.07320,1.07304,1.07306,108.92
31.05.2022 11:44:00.000 GMT+0200,1.07305,1.07326,1.07305,1.07322,105.69
31.05.2022 11:45:00.000 GMT+0200,1.07321,1.07321,1.07304,1.07312,199.79
31.05.2022 11:46:00.000 GMT+0200,1.07312,1.07345,1.07311,1.07338,169.66
31.05.2022 11:47:00.000 GMT+0200,1.07338,1.07378,1.07338,1.07378,172.8
31.05.2022 11:48:00.000 GMT+0200,1.07376,1.07384,1.07355,1.07362,203.48
31.05.2022 11:49:00.000 GMT+0200,1.07364,1.07366,1.07359,1.07362,174.5
31.05.2022 11:50:00.000 GMT+0200,1.07363,1.07384,1.07360,1.07377,185.28
31.05.2022 11:51:00.000 GMT+0200,1.07380,1.07382,1.07356,1.07358,184.18
31.05.2022 11:52:00.000 GMT+0200,1.07358,1.07358,1.07336,1.07339,217.54
31.05.2022 11:53:00.000 GMT+0200,1.07343,1.07349,1.07333,1.07337,238.54
31.05.2022 11:54:00.000 GMT+0200,1.07335,1.07344,1.07329,1.07329,161.09
31.05.2022 11:55:00.000 GMT+0200,1.07328,1.07336,1.07318,1.07318,234.23
31.05.2022 11:56:00.000 GMT+0200,1.07318,1.07321,1.07300,1.07312,288.87
31.05.2022 11:57:00.000 GMT+0200,1.07312,1.07320,1.07254,1.07254,359.32
31.05.2022 11:58:00.000 GMT+0200,1.07253,1.07269,1.07225,1.07228,476.43
31.05.2022 11:59:00.000 GMT+0200,1.07235,1.07249,1.07216,1.07238,347.62
31.05.2022 12:00:00.000 GMT+0200,1.07236,1.07261,1.07235,1.07238,407.56
31.05.2022 12:01:00.000 GMT+0200,1.07237,1.07237,1.07200,1.07204,446.69
31.05.2022 12:02:00.000 GMT+0200,1.07204,1.07213,1.07183,1.07205,365.38
31.05.2022 12:03:00.000 GMT+0200,1.07207,1.07225,1.07207,1.07219,116.59
31.05.2022 12:04:00.000 GMT+0200,1.07219,1.07219,1.07206,1.07206,167.24
31.05.2022 12:05:00.000 GMT+0200,1.07206,1.07211,1.07195,1.07207,220.09
31.05.2022 12:06:00.000 GMT+0200,1.07207,1.07238,1.07207,1.07236,302.75
31.05.2022 12:07:00.000 GMT+0200,1.07238,1.07259,1.07236,1.07237,145.3
31.05.2022 12:08:00.000 GMT+0200,1.07237,1.07274,1.07236,1.07261,338.46
31.05.2022 12:09:00.000 GMT+0200,1.07262,1.07270,1.07255,1.07265,273.59
31.05.2022 12:10:00.000 GMT+0200,1.07265,1.07279,1.07263,1.07278,125.39
31.05.2022 12:11:00.000 GMT+0200,1.07279,1.07283,1.07276,1.07282,102.34
31.05.2022 12:12:00.000 GMT+0200,1.07282,1.07287,1.07277,1.07283,155.99
31.05.2022 12:13:00.000 GMT+0200,1.07283,1.07288,1.07278,1.07288,171
31.05.2022 12:14:00.000 GMT+0200,1.07287,1.07287,1.07277,1.07284,91.58
31.05.2022 12:15:00.000 GMT+0200,1.07285,1.07289,1.07276,1.07277,117.22
31.05.2022 12:16:00.000 GMT+0200,1.07277,1.07277,1.07262,1.07265,168.43
31.05.2022 12:17:00.000 GMT+0200,1.07265,1.07266,1.07253,1.07264,208.08
31.05.2022 12:18:00.000 GMT+0200,1.07262,1.07262,1.07230,1.07230,260.85
31.05.2022 12:19:00.000 GMT+0200,1.07230,1.07242,1.07221,1.07240,133.88
31.05.2022 12:20:00.000 GMT+0200,1.07242,1.07245,1.07224,1.07245,162.71
31.05.2022 12:21:00.000 GMT+0200,1.07247,1.07257,1.07244,1.07255,125.81
31.05.2022 12:22:00.000 GMT+0200,1.07256,1.07266,1.07255,1.07260,156.79
31.05.2022 12:23:00.000 GMT+0200,1.07261,1.07266,1.07259,1.07265,131.13
31.05.2022 12:24:00.000 GMT+0200,1.07265,1.07303,1.07260,1.07303,145.87
31.05.2022 12:25:00.000 GMT+0200,1.07303,1.07303,1.07287,1.07296,104.84
31.05.2022 12:26:00.000 GMT+0200,1.07296,1.07298,1.07288,1.07297,126.74
31.05.2022 12:27:00.000 GMT+0200,1.07295,1.07297,1.07289,1.07291,112.02
31.05.2022 12:28:00.000 GMT+0200,1.07291,1.07296,1.07284,1.07287,116.23
31.05.2022 12:29:00.000 GMT+0200,1.07288,1.07290,1.07270,1.07270,172.29
31.05.2022 12:30:00.000 GMT+0200,1.07271,1.07297,1.07271,1.07296,131.81
31.05.2022 12:31:00.000 GMT+0200,1.07296,1.07336,1.07296,1.07328,179.23
31.05.2022 12:32:00.000 GMT+0200,1.07329,1.07334,1.07319,1.07323,238.95
31.05.2022 12:33:00.000 GMT+0200,1.07323,1.07334,1.07322,1.07323,126.96
31.05.2022 12:34:00.000 GMT+0200,1.07324,1.07343,1.07319,1.07338,142.1
31.05.2022 12:35:00.000 GMT+0200,1.07339,1.07342,1.07327,1.07331,163.54
31.05.2022 12:36:00.000 GMT+0200,1.07330,1.07330,1.07294,1.07303,256.32
31.05.2022 12:37:00.000 GMT+0200,1.07305,1.07320,1.07305,1.07311,189.47
31.05.2022 12:38:00.000 GMT+0200,1.07312,1.07325,1.07311,1.07313,186.01
31.05.2022 12:39:00.000 GMT+0200,1.07315,1.07322,1.07304,1.07322,276.58
31.05.2022 12:40:00.000 GMT+0200,1.07322,1.07340,1.07321,1.07331,246.74
31.05.2022 12:41:00.000 GMT+0200,1.07330,1.07339,1.07330,1.07336,172.28
31.05.2022 12:42:00.000 GMT+0200,1.07337,1.07343,1.07326,1.07335,125.94
31.05.2022 12:43:00.000 GMT+0200,1.07332,1.07342,1.07325,1.07335,138.64
31.05.2022 12:44:00.000 GMT+0200,1.07332,1.07343,1.07328,1.07340,113.89
31.05.2022 12:45:00.000 GMT+0200,1.07340,1.07344,1.07330,1.07335,123.9
31.05.2022 12:46:00.000 GMT+0200,1.07336,1.07336,1.07315,1.07315,162.23
31.05.2022 12:47:00.000 GMT+0200,1.07315,1.07318,1.07310,1.07313,78.52
31.05.2022 12:48:00.000 GMT+0200,1.07312,1.07312,1.07299,1.07299,123.49
31.05.2022 12:49:00.000 GMT+0200,1.07300,1.07315,1.07299,1.07300,258.37
31.05.2022 12:50:00.000 GMT+0200,1.07301,1.07301,1.07201,1.07226,709.79
31.05.2022 12:51:00.000 GMT+0200,1.07226,1.07226,1.07114,1.07122,617.17
31.05.2022 12:52:00.000 GMT+0200,1.07121,1.07126,1.07070,1.07071,613.42
31.05.2022 12:53:00.000 GMT+0200,1.07067,1.07080,1.07022,1.07027,889.04
31.05.2022 12:54:00.000 GMT+0200,1.07026,1.07050,1.07013,1.07015,652.8
31.05.2022 12:55:00.000 GMT+0200,1.07016,1.07047,1.06992,1.07031,584.25
31.05.2022 12:56:00.000 GMT+0200,1.07027,1.07053,1.06933,1.06960,1048.08
31.05.2022 12:57:00.000 GMT+0200,1.06963,1.06966,1.06887,1.06901,1246.9301
31.05.2022 12:58:00.000 GMT+0200,1.06901,1.06963,1.06894,1.06945,929.1
31.05.2022 12:59:00.000 GMT+0200,1.06945,1.06961,1.06919,1.06961,931.25
31.05.2022 13:00:00.000 GMT+0200,1.06960,1.06993,1.06903,1.06905,818.84
31.05.2022 13:01:00.000 GMT+0200,1.06905,1.06926,1.06894,1.06913,1038.58
31.05.2022 13:02:00.000 GMT+0200,1.06912,1.06980,1.06907,1.06962,735.88
31.05.2022 13:03:00.000 GMT+0200,1.06961,1.06975,1.06942,1.06948,418.22
31.05.2022 13:04:00.000 GMT+0200,1.06948,1.06977,1.06937,1.06969,355.68
31.05.2022 13:05:00.000 GMT+0200,1.06966,1.06988,1.06959,1.06966,335.78
31.05.2022 13:06:00.000 GMT+0200,1.06966,1.07015,1.06964,1.07014,629.25
31.05.2022 13:07:00.000 GMT+0200,1.07013,1.07038,1.06988,1.07008,589.56
31.05.2022 13:08:00.000 GMT+0200,1.07010,1.07027,1.07000,1.07021,695.94
31.05.2022 13:09:00.000 GMT+0200,1.07022,1.07027,1.07000,1.07008,554.29
31.05.2022 13:10:00.000 GMT+0200,1.07006,1.07044,1.07000,1.07041,347.57
31.05.2022 13:11:00.000 GMT+0200,1.07040,1.07045,1.07025,1.07045,561.87
31.05.2022 13:12:00.000 GMT+0200,1.07042,1.07042,1.07027,1.07032,540.08
31.05.2022 13:13:00.000 GMT+0200,1.07033,1.07045,1.07026,1.07043,384.35
31.05.2022 13:14:00.000 GMT+0200,1.07044,1.07065,1.07043,1.07063,451.42
31.05.2022 13:15:00.000 GMT+0200,1.07062,1.07083,1.07062,1.07078,529.91
31.05.2022 13:16:00.000 GMT+0200,1.07081,1.07099,1.07081,1.07088,622.59
31.05.2022 13:17:00.000 GMT+0200,1.07087,1.07096,1.07078,1.07078,196.07
31.05.2022 13:18:00.000 GMT+0200,1.07075,1.07075,1.07046,1.07047,237.27
31.05.2022 13:19:00.000 GMT+0200,1.07047,1.07061,1.07041,1.07045,274.08
31.05.2022 13:20:00.000 GMT+0200,1.07044,1.07044,1.07017,1.07025,257.05
31.05.2022 13:21:00.000 GMT+0200,1.07024,1.07024,1.06995,1.06995,280.43
31.05.2022 13:22:00.000 GMT+0200,1.06996,1.06999,1.06969,1.06970,347.66
31.05.2022 13:23:00.000 GMT+0200,1.06971,1.06986,1.06962,1.06986,375.96
31.05.2022 13:24:00.000 GMT+0200,1.06985,1.06989,1.06971,1.06973,276.75
31.05.2022 13:25:00.000 GMT+0200,1.06975,1.06985,1.06973,1.06977,86
31.05.2022 13:26:00.000 GMT+0200,1.06977,1.07006,1.06977,1.06997,104.76
31.05.2022 13:27:00.000 GMT+0200,1.06998,1.07001,1.06982,1.06985,168.03
31.05.2022 13:28:00.000 GMT+0200,1.06984,1.07003,1.06982,1.07003,120.55
31.05.2022 13:29:00.000 GMT+0200,1.07005,1.07014,1.06980,1.06992,417.1
31.05.2022 13:30:00.000 GMT+0200,1.06990,1.06990,1.06980,1.06985,283.82
31.05.2022 13:31:00.000 GMT+0200,1.06984,1.07036,1.06984,1.07035,356.34
31.05.2022 13:32:00.000 GMT+0200,1.07034,1.07049,1.07034,1.07045,351.76
31.05.2022 13:33:00.000 GMT+0200,1.07044,1.07047,1.07038,1.07043,203.52
31.05.2022 13:34:00.000 GMT+0200,1.07045,1.07053,1.07042,1.07044,427.7
31.05.2022 13:35:00.000 GMT+0200,1.07044,1.07076,1.07036,1.07076,332.16
31.05.2022 13:36:00.000 GMT+0200,1.07078,1.07086,1.07059,1.07066,521.07
31.05.2022 13:37:00.000 GMT+0200,1.07065,1.07077,1.07060,1.07068,275.16
31.05.2022 13:38:00.000 GMT+0200,1.07067,1.07072,1.07060,1.07072,164.73
31.05.2022 13:39:00.000 GMT+0200,1.07071,1.07071,1.07025,1.07029,243.11
31.05.2022 13:40:00.000 GMT+0200,1.07029,1.07048,1.07026,1.07043,272.08
31.05.2022 13:41:00.000 GMT+0200,1.07043,1.07058,1.07036,1.07056,145.08
31.05.2022 13:42:00.000 GMT+0200,1.07058,1.07058,1.07032,1.07050,179.82
31.05.2022 13:43:00.000 GMT+0200,1.07049,1.07057,1.07049,1.07056,152.42
31.05.2022 13:44:00.000 GMT+0200,1.07056,1.07059,1.07049,1.07058,140.48
31.05.2022 13:45:00.000 GMT+0200,1.07057,1.07068,1.07055,1.07060,201.46
31.05.2022 13:46:00.000 GMT+0200,1.07059,1.07082,1.07054,1.07078,319.27
31.05.2022 13:47:00.000 GMT+0200,1.07082,1.07084,1.07074,1.07081,223.19
31.05.2022 13:48:00.000 GMT+0200,1.07080,1.07086,1.07069,1.07069,165.57
31.05.2022 13:49:00.000 GMT+0200,1.07068,1.07070,1.07056,1.07062,219.94
31.05.2022 13:50:00.000 GMT+0200,1.07062,1.07086,1.07062,1.07071,219.39
31.05.2022 13:51:00.000 GMT+0200,1.07069,1.07097,1.07068,1.07094,167.53
31.05.2022 13:52:00.000 GMT+0200,1.07095,1.07095,1.07085,1.07085,216
31.05.2022 13:53:00.000 GMT+0200,1.07085,1.07098,1.07085,1.07095,216.41
31.05.2022 13:54:00.000 GMT+0200,1.07094,1.07109,1.07088,1.07105,256.58
31.05.2022 13:55:00.000 GMT+0200,1.07106,1.07113,1.07091,1.07091,249.1
31.05.2022 13:56:00.000 GMT+0200,1.07090,1.07116,1.07085,1.07110,164.47
31.05.2022 13:57:00.000 GMT+0200,1.07112,1.07112,1.07081,1.07101,253.36
31.05.2022 13:58:00.000 GMT+0200,1.07104,1.07128,1.07100,1.07122,341.01
31.05.2022 13:59:00.000 GMT+0200,1.07123,1.07135,1.07117,1.07132,256.67
31.05.2022 14:00:00.000 GMT+0200,1.07131,1.07131,1.07112,1.07118,592.66
31.05.2022 14:01:00.000 GMT+0200,1.07118,1.07137,1.07118,1.07129,264.99
31.05.2022 14:02:00.000 GMT+0200,1.07130,1.07134,1.07099,1.07101,311.62
31.05.2022 14:03:00.000 GMT+0200,1.07100,1.07104,1.07089,1.07089,278.88
31.05.2022 14:04:00.000 GMT+0200,1.07089,1.07089,1.07049,1.07057,199.32
31.05.2022 14:05:00.000 GMT+0200,1.07056,1.07064,1.07048,1.07058,184.91
31.05.2022 14:06:00.000 GMT+0200,1.07057,1.07087,1.07048,1.07080,380.09
31.05.2022 14:07:00.000 GMT+0200,1.07081,1.07137,1.07076,1.07135,355.37
31.05.2022 14:08:00.000 GMT+0200,1.07135,1.07136,1.07104,1.07135,372.42
31.05.2022 14:09:00.000 GMT+0200,1.07134,1.07157,1.07122,1.07154,441.28
31.05.2022 14:10:00.000 GMT+0200,1.07154,1.07157,1.07130,1.07138,385
31.05.2022 14:11:00.000 GMT+0200,1.07137,1.07144,1.07118,1.07132,364.32
31.05.2022 14:12:00.000 GMT+0200,1.07132,1.07137,1.07090,1.07090,435.49
31.05.2022 14:13:00.000 GMT+0200,1.07091,1.07127,1.07082,1.07126,541.13
31.05.2022 14:14:00.000 GMT+0200,1.07127,1.07134,1.07118,1.07129,495.22
31.05.2022 14:15:00.000 GMT+0200,1.07129,1.07129,1.07081,1.07084,519.02
31.05.2022 14:16:00.000 GMT+0200,1.07083,1.07117,1.07078,1.07104,423.69
31.05.2022 14:17:00.000 GMT+0200,1.07104,1.07128,1.07100,1.07114,341.42
31.05.2022 14:18:00.000 GMT+0200,1.07113,1.07126,1.07111,1.07124,153.42
31.05.2022 14:19:00.000 GMT+0200,1.07124,1.07124,1.07076,1.07080,119.76
31.05.2022 14:20:00.000 GMT+0200,1.07081,1.07111,1.07079,1.07097,164.65
31.05.2022 14:21:00.000 GMT+0200,1.07096,1.07116,1.07085,1.07104,152.46
31.05.2022 14:22:00.000 GMT+0200,1.07103,1.07104,1.07080,1.07081,242.92
31.05.2022 14:23:00.000 GMT+0200,1.07079,1.07090,1.07055,1.07055,129.95
31.05.2022 14:24:00.000 GMT+0200,1.07053,1.07076,1.07050,1.07053,109.72
31.05.2022 14:25:00.000 GMT+0200,1.07052,1.07055,1.07021,1.07039,260.27
31.05.2022 14:26:00.000 GMT+0200,1.07040,1.07046,1.07023,1.07031,234.85
31.05.2022 14:27:00.000 GMT+0200,1.07040,1.07040,1.07024,1.07031,207.07
31.05.2022 14:28:00.000 GMT+0200,1.07032,1.07067,1.07029,1.07055,301.03
31.05.2022 14:29:00.000 GMT+0200,1.07054,1.07072,1.07050,1.07062,170.23
31.05.2022 14:30:00.000 GMT+0200,1.07061,1.07063,1.07041,1.07043,360.18
31.05.2022 14:31:00.000 GMT+0200,1.07042,1.07058,1.07028,1.07053,196.22
31.05.2022 14:32:00.000 GMT+0200,1.07052,1.07063,1.07016,1.07016,142.39
31.05.2022 14:33:00.000 GMT+0200,1.07016,1.07024,1.06974,1.06998,175.95
31.05.2022 14:34:00.000 GMT+0200,1.06997,1.07003,1.06972,1.06976,96.29
31.05.2022 14:35:00.000 GMT+0200,1.06976,1.06983,1.06955,1.06974,141.72
31.05.2022 14:36:00.000 GMT+0200,1.06977,1.06982,1.06963,1.06967,288.79
31.05.2022 14:37:00.000 GMT+0200,1.06970,1.06977,1.06963,1.06964,145.78
31.05.2022 14:38:00.000 GMT+0200,1.06964,1.06976,1.06950,1.06964,201.24
31.05.2022 14:39:00.000 GMT+0200,1.06962,1.06968,1.06935,1.06944,130.79
31.05.2022 14:40:00.000 GMT+0200,1.06943,1.06944,1.06849,1.06864,591.77
31.05.2022 14:41:00.000 GMT+0200,1.06865,1.06865,1.06825,1.06843,440.63
31.05.2022 14:42:00.000 GMT+0200,1.06843,1.06883,1.06843,1.06854,477.74
31.05.2022 14:43:00.000 GMT+0200,1.06856,1.06891,1.06854,1.06888,313.96
31.05.2022 14:44:00.000 GMT+0200,1.06890,1.06920,1.06886,1.06915,167.99
31.05.2022 14:45:00.000 GMT+0200,1.06914,1.06914,1.06879,1.06890,369.33
31.05.2022 14:46:00.000 GMT+0200,1.06891,1.06926,1.06890,1.06924,273.46
31.05.2022 14:47:00.000 GMT+0200,1.06923,1.06925,1.06915,1.06915,223.99
31.05.2022 14:48:00.000 GMT+0200,1.06916,1.06923,1.06899,1.06918,235
31.05.2022 14:49:00.000 GMT+0200,1.06917,1.06919,1.06908,1.06908,103.26
31.05.2022 14:50:00.000 GMT+0200,1.06908,1.06959,1.06907,1.06959,260.84
31.05.2022 14:51:00.000 GMT+0200,1.06958,1.06976,1.06951,1.06962,216.34
31.05.2022 14:52:00.000 GMT+0200,1.06964,1.06976,1.06942,1.06944,304.8
31.05.2022 14:53:00.000 GMT+0200,1.06945,1.06947,1.06914,1.06914,231.69
31.05.2022 14:54:00.000 GMT+0200,1.06912,1.06913,1.06832,1.06834,579.76
31.05.2022 14:55:00.000 GMT+0200,1.06833,1.06842,1.06803,1.06818,591.88
31.05.2022 14:56:00.000 GMT+0200,1.06817,1.06823,1.06799,1.06818,393.01
31.05.2022 14:57:00.000 GMT+0200,1.06817,1.06841,1.06813,1.06839,505.92
31.05.2022 14:58:00.000 GMT+0200,1.06838,1.06873,1.06838,1.06871,583.57
31.05.2022 14:59:00.000 GMT+0200,1.06871,1.06871,1.06799,1.06816,609.03
31.05.2022 15:00:00.000 GMT+0200,1.06817,1.06853,1.06817,1.06848,504.03
31.05.2022 15:01:00.000 GMT+0200,1.06849,1.06878,1.06849,1.06873,253.37
31.05.2022 15:02:00.000 GMT+0200,1.06872,1.06889,1.06863,1.06875,181.15
31.05.2022 15:03:00.000 GMT+0200,1.06874,1.06878,1.06825,1.06826,297.02
31.05.2022 15:04:00.000 GMT+0200,1.06826,1.06837,1.06789,1.06789,289.55
31.05.2022 15:05:00.000 GMT+0200,1.06791,1.06829,1.06791,1.06801,408.54
31.05.2022 15:06:00.000 GMT+0200,1.06801,1.06866,1.06801,1.06857,500.13
31.05.2022 15:07:00.000 GMT+0200,1.06857,1.06861,1.06842,1.06852,275.34
31.05.2022 15:08:00.000 GMT+0200,1.06852,1.06867,1.06851,1.06859,356.65
31.05.2022 15:09:00.000 GMT+0200,1.06858,1.06867,1.06842,1.06858,219.2
31.05.2022 15:10:00.000 GMT+0200,1.06860,1.06863,1.06848,1.06854,218.18
31.05.2022 15:11:00.000 GMT+0200,1.06850,1.06882,1.06848,1.06876,455.14
31.05.2022 15:12:00.000 GMT+0200,1.06875,1.06905,1.06875,1.06900,346.67
31.05.2022 15:13:00.000 GMT+0200,1.06899,1.06943,1.06899,1.06941,392.09
31.05.2022 15:14:00.000 GMT+0200,1.06942,1.06962,1.06940,1.06960,458.74
31.05.2022 15:15:00.000 GMT+0200,1.06959,1.06997,1.06954,1.06990,249.5
31.05.2022 15:16:00.000 GMT+0200,1.06989,1.06989,1.06963,1.06984,144.96
31.05.2022 15:17:00.000 GMT+0200,1.06985,1.07014,1.06985,1.06998,140.85
31.05.2022 15:18:00.000 GMT+0200,1.06998,1.07016,1.06995,1.06998,109.15
31.05.2022 15:19:00.000 GMT+0200,1.06996,1.07004,1.06982,1.06982,138.23
31.05.2022 15:20:00.000 GMT+0200,1.06981,1.07007,1.06980,1.07007,73.98
31.05.2022 15:21:00.000 GMT+0200,1.07007,1.07047,1.07001,1.07031,217.56
31.05.2022 15:22:00.000 GMT+0200,1.07029,1.07048,1.07029,1.07040,196.61
31.05.2022 15:23:00.000 GMT+0200,1.07042,1.07072,1.07039,1.07048,103.75
31.05.2022 15:24:00.000 GMT+0200,1.07047,1.07086,1.07038,1.07084,282.38
31.05.2022 15:25:00.000 GMT+0200,1.07086,1.07095,1.07062,1.07071,275.04
31.05.2022 15:26:00.000 GMT+0200,1.07072,1.07082,1.07050,1.07079,197.52
31.05.2022 15:27:00.000 GMT+0200,1.07077,1.07128,1.07076,1.07120,193.08
31.05.2022 15:28:00.000 GMT+0200,1.07119,1.07129,1.07101,1.07122,213.79
31.05.2022 15:29:00.000 GMT+0200,1.07122,1.07124,1.07099,1.07107,137.47
31.05.2022 15:30:00.000 GMT+0200,1.07100,1.07138,1.07100,1.07118,195.55
31.05.2022 15:31:00.000 GMT+0200,1.07119,1.07132,1.07093,1.07101,245.44
31.05.2022 15:32:00.000 GMT+0200,1.07103,1.07118,1.07046,1.07070,423.49
31.05.2022 15:33:00.000 GMT+0200,1.07072,1.07074,1.07049,1.07072,181.28
31.05.2022 15:34:00.000 GMT+0200,1.07071,1.07073,1.07049,1.07067,204.02
